Province/State,Country/Region,Lat,Long,codigo,confirmados,dias correlativo,fallecidos,fecha,recuperado
,Vietnam,16.0,108.0,Vietnamnan29-02-2020,0.0,38.0,0.0,29-02-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan01-03-2020,0.0,39.0,0.0,01-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan02-03-2020,0.0,40.0,0.0,02-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan03-03-2020,0.0,41.0,0.0,03-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan04-03-2020,0.0,42.0,0.0,04-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan05-03-2020,0.0,43.0,0.0,05-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan06-03-2020,0.0,44.0,0.0,06-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan07-03-2020,2.0,45.0,0.0,07-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan08-03-2020,12.0,46.0,0.0,08-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan09-03-2020,0.0,47.0,0.0,09-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan10-03-2020,1.0,48.0,0.0,10-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan11-03-2020,7.0,49.0,0.0,11-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan12-03-2020,1.0,50.0,0.0,12-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan13-03-2020,8.0,51.0,0.0,13-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan14-03-2020,6.0,52.0,0.0,14-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan15-03-2020,3.0,53.0,0.0,15-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan16-03-2020,5.0,54.0,0.0,16-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan17-03-2020,5.0,55.0,0.0,17-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan18-03-2020,9.0,56.0,0.0,18-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan19-03-2020,10.0,57.0,0.0,19-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan20-03-2020,6.0,58.0,0.0,20-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan21-03-2020,3.0,59.0,0.0,21-03-2020,1.0
,Vietnam,16.0,108.0,Vietnamnan22-03-2020,19.0,60.0,0.0,22-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan23-03-2020,10.0,61.0,0.0,23-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan24-03-2020,11.0,62.0,0.0,24-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan25-03-2020,7.0,63.0,0.0,25-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan26-03-2020,12.0,64.0,0.0,26-03-2020,3.0
,Vietnam,16.0,108.0,Vietnamnan27-03-2020,10.0,65.0,0.0,27-03-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan28-03-2020,11.0,66.0,0.0,28-03-2020,1.0
,Vietnam,16.0,108.0,Vietnamnan29-03-2020,14.0,67.0,0.0,29-03-2020,4.0
,Vietnam,16.0,108.0,Vietnamnan30-03-2020,15.0,68.0,0.0,30-03-2020,30.0
,Vietnam,16.0,108.0,Vietnamnan31-03-2020,9.0,69.0,0.0,31-03-2020,3.0
,Vietnam,16.0,108.0,Vietnamnan01-04-2020,6.0,70.0,0.0,01-04-2020,5.0
,Vietnam,16.0,108.0,Vietnamnan02-04-2020,15.0,71.0,0.0,02-04-2020,12.0
,Vietnam,16.0,108.0,Vietnamnan03-04-2020,4.0,72.0,0.0,03-04-2020,10.0
,Vietnam,16.0,108.0,Vietnamnan04-04-2020,3.0,73.0,0.0,04-04-2020,5.0
,Vietnam,16.0,108.0,Vietnamnan05-04-2020,1.0,74.0,0.0,05-04-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan06-04-2020,4.0,75.0,0.0,06-04-2020,5.0
,Vietnam,16.0,108.0,Vietnamnan07-04-2020,4.0,76.0,0.0,07-04-2020,28.0
,Vietnam,16.0,108.0,Vietnamnan08-04-2020,2.0,77.0,0.0,08-04-2020,3.0
,Vietnam,16.0,108.0,Vietnamnan09-04-2020,4.0,78.0,0.0,09-04-2020,2.0
,Vietnam,16.0,108.0,Vietnamnan10-04-2020,2.0,79.0,0.0,10-04-2020,16.0
,Vietnam,16.0,108.0,Vietnamnan11-04-2020,1.0,80.0,0.0,11-04-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan12-04-2020,4.0,81.0,0.0,12-04-2020,0.0
,Vietnam,16.0,108.0,Vietnamnan13-04-2020,3.0,82.0,0.0,13-04-2020,2.0
,Vietnam,16.0,108.0,Vietnamnan14-04-2020,1.0,83.0,0.0,14-04-2020,23.0
,Vietnam,16.0,108.0,Vietnamnan15-04-2020,1.0,84.0,0.0,15-04-2020,2.0
,Vietnam,16.0,108.0,Vietnamnan16-04-2020,1.0,85.0,0.0,16-04-2020,6.0
,Vietnam,16.0,108.0,Vietnamnan17-04-2020,0.0,86.0,0.0,17-04-2020,21.0
,Vietnam,16.0,108.0,Vietnamnan18-04-2020,0.0,87.0,0.0,18-04-2020,3.0
,Vietnam,16.0,108.0,Vietnamnan19-04-2020,0.0,88.0,0.0,19-04-2020,1.0
,Vietnam,16.0,108.0,Vietnamnan20-04-2020,0.0,89.0,0.0,20-04-2020,12.0
,Vietnam,16.0,108.0,Vietnamnan21-04-2020,0.0,90.0,0.0,21-04-2020,2.0
,Vietnam,16.0,108.0,Vietnamnan22-04-2020,0.0,91.0,0.0,22-04-2020,7.0
,Vietnam,16.0,108.0,Vietnamnan23-04-2020,0.0,92.0,0.0,23-04-2020,1.0
,Vietnam,16.0,108.0,Vietnamnan24-04-2020,2.0,93.0,0.0,24-04-2020,-4.0
,Vietnam,16.0,108.0,Vietnamnan25-04-2020,0.0,94.0,0.0,25-04-2020,5.0
,Vietnam,16.0,108.0,Vietnamnan26-04-2020,0.0,95.0,0.0,26-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan23-01-2020,0.0,0.0,0.0,23-01-2020,
,Zambia,-15.4167,28.2833,Zambianan24-01-2020,0.0,0.0,0.0,24-01-2020,
,Zambia,-15.4167,28.2833,Zambianan25-01-2020,0.0,0.0,0.0,25-01-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan26-01-2020,0.0,0.0,0.0,26-01-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan27-01-2020,0.0,0.0,0.0,27-01-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan28-01-2020,0.0,0.0,0.0,28-01-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan29-01-2020,0.0,0.0,0.0,29-01-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan30-01-2020,0.0,0.0,0.0,30-01-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan31-01-2020,0.0,0.0,0.0,31-01-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan01-02-2020,0.0,0.0,0.0,01-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan02-02-2020,0.0,0.0,0.0,02-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan03-02-2020,0.0,0.0,0.0,03-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan04-02-2020,0.0,0.0,0.0,04-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan05-02-2020,0.0,0.0,0.0,05-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan06-02-2020,0.0,0.0,0.0,06-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan07-02-2020,0.0,0.0,0.0,07-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan08-02-2020,0.0,0.0,0.0,08-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan09-02-2020,0.0,0.0,0.0,09-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan10-02-2020,0.0,0.0,0.0,10-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan11-02-2020,0.0,0.0,0.0,11-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan12-02-2020,0.0,0.0,0.0,12-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan13-02-2020,0.0,0.0,0.0,13-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan14-02-2020,0.0,0.0,0.0,14-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan15-02-2020,0.0,0.0,0.0,15-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan16-02-2020,0.0,0.0,0.0,16-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan17-02-2020,0.0,0.0,0.0,17-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan18-02-2020,0.0,0.0,0.0,18-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan19-02-2020,0.0,0.0,0.0,19-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan20-02-2020,0.0,0.0,0.0,20-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan21-02-2020,0.0,0.0,0.0,21-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan22-02-2020,0.0,0.0,0.0,22-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan23-02-2020,0.0,0.0,0.0,23-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan24-02-2020,0.0,0.0,0.0,24-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan25-02-2020,0.0,0.0,0.0,25-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan26-02-2020,0.0,0.0,0.0,26-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan27-02-2020,0.0,0.0,0.0,27-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan28-02-2020,0.0,0.0,0.0,28-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan29-02-2020,0.0,0.0,0.0,29-02-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan01-03-2020,0.0,0.0,0.0,01-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan02-03-2020,0.0,0.0,0.0,02-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan03-03-2020,0.0,0.0,0.0,03-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan04-03-2020,0.0,0.0,0.0,04-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan05-03-2020,0.0,0.0,0.0,05-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan06-03-2020,0.0,0.0,0.0,06-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan07-03-2020,0.0,0.0,0.0,07-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan08-03-2020,0.0,0.0,0.0,08-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan09-03-2020,0.0,0.0,0.0,09-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan10-03-2020,0.0,0.0,0.0,10-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan11-03-2020,0.0,0.0,0.0,11-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan12-03-2020,0.0,0.0,0.0,12-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan13-03-2020,0.0,0.0,0.0,13-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan14-03-2020,0.0,0.0,0.0,14-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan15-03-2020,0.0,0.0,0.0,15-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan16-03-2020,0.0,0.0,0.0,16-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan17-03-2020,0.0,0.0,0.0,17-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan18-03-2020,2.0,1.0,0.0,18-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan19-03-2020,0.0,2.0,0.0,19-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan20-03-2020,0.0,3.0,0.0,20-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan21-03-2020,0.0,4.0,0.0,21-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan22-03-2020,1.0,5.0,0.0,22-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan23-03-2020,0.0,6.0,0.0,23-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan24-03-2020,0.0,7.0,0.0,24-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan25-03-2020,9.0,8.0,0.0,25-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan26-03-2020,4.0,9.0,0.0,26-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan27-03-2020,6.0,10.0,0.0,27-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan28-03-2020,6.0,11.0,0.0,28-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan29-03-2020,1.0,12.0,0.0,29-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan30-03-2020,6.0,13.0,0.0,30-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan31-03-2020,0.0,14.0,0.0,31-03-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan01-04-2020,1.0,15.0,0.0,01-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan02-04-2020,3.0,16.0,1.0,02-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan03-04-2020,0.0,17.0,0.0,03-04-2020,2.0
,Zambia,-15.4167,28.2833,Zambianan04-04-2020,0.0,18.0,0.0,04-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan05-04-2020,0.0,19.0,0.0,05-04-2020,1.0
,Zambia,-15.4167,28.2833,Zambianan06-04-2020,0.0,20.0,0.0,06-04-2020,2.0
,Zambia,-15.4167,28.2833,Zambianan07-04-2020,0.0,21.0,0.0,07-04-2020,2.0
,Zambia,-15.4167,28.2833,Zambianan08-04-2020,0.0,22.0,0.0,08-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan09-04-2020,0.0,23.0,0.0,09-04-2020,17.0
,Zambia,-15.4167,28.2833,Zambianan10-04-2020,1.0,24.0,1.0,10-04-2020,1.0
,Zambia,-15.4167,28.2833,Zambianan11-04-2020,0.0,25.0,0.0,11-04-2020,3.0
,Zambia,-15.4167,28.2833,Zambianan12-04-2020,3.0,26.0,0.0,12-04-2020,2.0
,Zambia,-15.4167,28.2833,Zambianan13-04-2020,2.0,27.0,0.0,13-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan14-04-2020,0.0,28.0,0.0,14-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan15-04-2020,3.0,29.0,0.0,15-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan16-04-2020,0.0,30.0,0.0,16-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan17-04-2020,4.0,31.0,0.0,17-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan18-04-2020,5.0,32.0,0.0,18-04-2020,3.0
,Zambia,-15.4167,28.2833,Zambianan19-04-2020,4.0,33.0,1.0,19-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan20-04-2020,4.0,34.0,0.0,20-04-2020,2.0
,Zambia,-15.4167,28.2833,Zambianan21-04-2020,5.0,35.0,0.0,21-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan22-04-2020,4.0,36.0,0.0,22-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan23-04-2020,2.0,37.0,0.0,23-04-2020,2.0
,Zambia,-15.4167,28.2833,Zambianan24-04-2020,8.0,38.0,0.0,24-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan25-04-2020,0.0,39.0,0.0,25-04-2020,0.0
,Zambia,-15.4167,28.2833,Zambianan26-04-2020,4.0,40.0,0.0,26-04-2020,5.0
,Zimbabwe,-20.0,30.0,Zimbabwenan23-01-2020,0.0,0.0,0.0,23-01-2020,
,Zimbabwe,-20.0,30.0,Zimbabwenan24-01-2020,0.0,0.0,0.0,24-01-2020,
,Zimbabwe,-20.0,30.0,Zimbabwenan25-01-2020,0.0,0.0,0.0,25-01-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan26-01-2020,0.0,0.0,0.0,26-01-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan27-01-2020,0.0,0.0,0.0,27-01-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan28-01-2020,0.0,0.0,0.0,28-01-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan29-01-2020,0.0,0.0,0.0,29-01-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan30-01-2020,0.0,0.0,0.0,30-01-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan31-01-2020,0.0,0.0,0.0,31-01-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan01-02-2020,0.0,0.0,0.0,01-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan02-02-2020,0.0,0.0,0.0,02-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan03-02-2020,0.0,0.0,0.0,03-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan04-02-2020,0.0,0.0,0.0,04-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan05-02-2020,0.0,0.0,0.0,05-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan06-02-2020,0.0,0.0,0.0,06-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan07-02-2020,0.0,0.0,0.0,07-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan08-02-2020,0.0,0.0,0.0,08-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan09-02-2020,0.0,0.0,0.0,09-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan10-02-2020,0.0,0.0,0.0,10-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan11-02-2020,0.0,0.0,0.0,11-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan12-02-2020,0.0,0.0,0.0,12-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan13-02-2020,0.0,0.0,0.0,13-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan14-02-2020,0.0,0.0,0.0,14-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan15-02-2020,0.0,0.0,0.0,15-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan16-02-2020,0.0,0.0,0.0,16-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan17-02-2020,0.0,0.0,0.0,17-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan18-02-2020,0.0,0.0,0.0,18-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan19-02-2020,0.0,0.0,0.0,19-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan20-02-2020,0.0,0.0,0.0,20-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan21-02-2020,0.0,0.0,0.0,21-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan22-02-2020,0.0,0.0,0.0,22-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan23-02-2020,0.0,0.0,0.0,23-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan24-02-2020,0.0,0.0,0.0,24-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan25-02-2020,0.0,0.0,0.0,25-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan26-02-2020,0.0,0.0,0.0,26-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan27-02-2020,0.0,0.0,0.0,27-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan28-02-2020,0.0,0.0,0.0,28-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan29-02-2020,0.0,0.0,0.0,29-02-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan01-03-2020,0.0,0.0,0.0,01-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan02-03-2020,0.0,0.0,0.0,02-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan03-03-2020,0.0,0.0,0.0,03-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan04-03-2020,0.0,0.0,0.0,04-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan05-03-2020,0.0,0.0,0.0,05-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan06-03-2020,0.0,0.0,0.0,06-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan07-03-2020,0.0,0.0,0.0,07-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan08-03-2020,0.0,0.0,0.0,08-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan09-03-2020,0.0,0.0,0.0,09-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan10-03-2020,0.0,0.0,0.0,10-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan11-03-2020,0.0,0.0,0.0,11-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan12-03-2020,0.0,0.0,0.0,12-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan13-03-2020,0.0,0.0,0.0,13-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan14-03-2020,0.0,0.0,0.0,14-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan15-03-2020,0.0,0.0,0.0,15-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan16-03-2020,0.0,0.0,0.0,16-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan17-03-2020,0.0,0.0,0.0,17-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan18-03-2020,0.0,0.0,0.0,18-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan19-03-2020,0.0,0.0,0.0,19-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan20-03-2020,1.0,1.0,0.0,20-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan21-03-2020,2.0,2.0,0.0,21-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan22-03-2020,0.0,3.0,0.0,22-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan23-03-2020,0.0,4.0,1.0,23-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan24-03-2020,0.0,5.0,0.0,24-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan25-03-2020,0.0,6.0,0.0,25-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan26-03-2020,0.0,7.0,0.0,26-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan27-03-2020,2.0,8.0,0.0,27-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan28-03-2020,2.0,9.0,0.0,28-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan29-03-2020,0.0,10.0,0.0,29-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan30-03-2020,0.0,11.0,0.0,30-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan31-03-2020,1.0,12.0,0.0,31-03-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan01-04-2020,0.0,13.0,0.0,01-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan02-04-2020,1.0,14.0,0.0,02-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan03-04-2020,0.0,15.0,0.0,03-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan04-04-2020,0.0,16.0,0.0,04-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan05-04-2020,0.0,17.0,0.0,05-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan06-04-2020,1.0,18.0,0.0,06-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan07-04-2020,1.0,19.0,1.0,07-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan08-04-2020,0.0,20.0,1.0,08-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan09-04-2020,0.0,21.0,0.0,09-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan10-04-2020,2.0,22.0,0.0,10-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan11-04-2020,1.0,23.0,0.0,11-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan12-04-2020,0.0,24.0,0.0,12-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan13-04-2020,3.0,25.0,0.0,13-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan14-04-2020,0.0,26.0,0.0,14-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan15-04-2020,6.0,27.0,0.0,15-04-2020,1.0
,Zimbabwe,-20.0,30.0,Zimbabwenan16-04-2020,0.0,28.0,0.0,16-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan17-04-2020,1.0,29.0,0.0,17-04-2020,1.0
,Zimbabwe,-20.0,30.0,Zimbabwenan18-04-2020,1.0,30.0,0.0,18-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan19-04-2020,0.0,31.0,0.0,19-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan20-04-2020,0.0,32.0,0.0,20-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan21-04-2020,3.0,33.0,0.0,21-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan22-04-2020,0.0,34.0,1.0,22-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan23-04-2020,0.0,35.0,0.0,23-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan24-04-2020,1.0,36.0,0.0,24-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan25-04-2020,2.0,37.0,0.0,25-04-2020,0.0
,Zimbabwe,-20.0,30.0,Zimbabwenan26-04-2020,0.0,38.0,0.0,26-04-2020,0.0
Diamond Princess,Canada,0.0,0.0,CanadaDiamond Princess23-01-2020,0.0,0.0,0.0,23-01-2020,
Diamond Princess,Canada,0.0,0.0,CanadaDiamond Princess24-01-2020,0.0,0.0,0.0,24-01-2020,
Diamond Princess,Canada,0.0,0.0,CanadaDiamond Princess25-01-2020,0.0,0.0,0.0,25-01-2020,
Diamond Princess,Canada,0.0,0.0,CanadaDiamond Princess26-01-2020,0.0,0.0,0.0,26-01-2020,
Diamond Princess,Canada,0.0,0.0,CanadaDiamond Princess27-01-2020,0.0,0.0,0.0,27-01-2020,
Diamond Princess,Canada,0.0,0.0,CanadaDiamond Princess28-01-2020,0.0,0.0,0.0,28-01-2020,
Diamond Princess,Canada,0.0,0.0,CanadaDiamond Princess29-01-2020,0.0,0.0,0.0,29-01-2020,
Diamond Princess,Canada,0.0,0.0,CanadaDiamond Princess30-01-2020,0.0,0.0,0.0,30-01-2020,
Diamond Princess,Canada,0.0,0.0,CanadaDiamond Princess31-01-2020,0.0,0.0,0.0,31-01-2020,
Diamond Princess,Canada,0.0,0.0,CanadaDiamond Princess01-02-2020,0.0,0.0,0.0,01-02-2020,
Diamond Princess,Canada,0.0,0.0,CanadaDiamond Princess02-02-2020,0.0,0.0,0.0,02-02-2020,
